xObs,xMean,xMedian,xRMS,xSigma
-13.050000000004367,0.07575377688330498,0.030490431211303685,0.04596928528975991,0.22629341215445287
-13.040000000004369,0.075810564724069,0.030548775109626784,0.04605279476671261,0.22646208829486447
-13.030000000004371,0.07586743683043551,0.030607227125362374,0.046136448613577366,0.22663101257938045
-13.020000000004373,0.07592439338879409,0.03066578744536414,0.046220247053265016,0.2268001855483046
-13.010000000004375,0.075981434584385,0.030724456256756988,0.04630419030893341,0.22696960774347907
-13.000000000004377,0.0760385606041396,0.030783233746937155,0.04638827860398724,0.22713927970830916
-12.990000000004379,0.07609577163570513,0.030842120103572485,0.046472512162078,0.22730920198774918
-12.980000000004381,0.07615306786670928,0.030901115514602527,0.04655689120710387,0.22747937512833083
-12.970000000004383,0.07621044948534106,0.03096022016823877,0.046641415963209615,0.22764979967813836
-12.960000000004385,0.07626791668105781,0.031019434252964842,0.046726086654786454,0.22782047618684764
-12.950000000004387,0.07632546964278397,0.031078757957536677,0.046810903506472004,0.22799140520569594
-12.940000000004389,0.0763831085607265,0.031138191470982707,0.046895866743150126,0.2281625872875228
-12.93000000000439,0.07644083362546183,0.031197734982604017,0.04698097658995083,0.22833402298675587
-12.920000000004393,0.07649864502793946,0.031257388681974585,0.04706623327225019,0.2285057128594108
-12.910000000004395,0.07655654296059211,0.031317152758941424,0.047151637015670156,0.22867765746312152
-12.900000000004397,0.07661452761475118,0.03137702740362479,0.04723718804607856,0.22884985735711538
-12.890000000004399,0.07667259918342673,0.031437012806418314,0.04732288658958886,0.2290223131022433
-12.8800000000044,0.07673075786036776,0.031497109157989256,0.04740873287256013,0.22919502526097268
-12.870000000004403,0.07678900383934284,0.031557316649278626,0.04749472712159688,0.22936799439739985
-12.860000000004405,0.07684733731451843,0.031617635471501405,0.047580869563548955,0.22954122107725006
-12.850000000004407,0.07690575848207537,0.03167806581614667,0.047667160425511404,0.2297147058678899
-12.840000000004409,0.07696426753677876,0.031738607874977835,0.04775359993482433,0.22988844933831842
-12.83000000000441,0.07702286467468333,0.031799261840032775,0.047840188319072864,0.23006245205919562
-12.820000000004413,0.07708155009316542,0.03186002790362407,0.047926925806086866,0.23023671460283524
-12.810000000004415,0.07714032398925674,0.031920906258339043,0.04801381262394092,0.2304112375432048
-12.800000000004417,0.07719918656168367,0.031981897097040114,0.04810084900095418,0.23058602145594875
-12.790000000004419,0.07725813800790604,0.03204300061286484,0.04818803516569018,0.2307610669183724
-12.78000000000442,0.07731717852783149,0.03210421699922614,0.04827537134695675,0.23093637450946858
-12.770000000004423,0.07737630832100884,0.03216554644981246,0.04836285777380586,0.23111194480991593
-12.760000000004425,0.07743552758759087,0.03222698915858794,0.04845049467553347,0.23128777840207704
-12.750000000004427,0.07749483652870204,0.032288545319792576,0.0485382822816794,0.23146387587001804
-12.740000000004429,0.07755423534658767,0.03235021512794241,0.048626220822027146,0.23164023779950682
-12.73000000000443,0.07761372424191393,0.0324119987778297,0.04871431052660379,0.23181686477801122
-12.720000000004433,0.07767330341831524,0.03247389646452301,0.04880255162567982,0.2319937573947275
-12.710000000004435,0.07773297307874749,0.03253590838336752,0.04889094434976897,0.23217091624056607
-12.700000000004437,0.07779273342750948,0.032598034729985056,0.04897948892962806,0.2323483419081711
-12.690000000004439,0.07785258466931566,0.03266027570027435,0.04906818559625688,0.23252603499191515
-12.68000000000444,0.07791252700857498,0.03272263149041109,0.049157034580897985,0.23270399608790804
-12.670000000004443,0.07797256065123648,0.03278510229684822,0.04924603611503658,0.23288222579401463
-12.660000000004445,0.07803268580383182,0.032847688316316036,0.049335190430400314,0.23306072470984596
-12.650000000004447,0.07809290267354285,0.03291038974582231,0.04942449775895914,0.2332394934367752
-12.640000000004449,0.07815321146776455,0.032973206782652496,0.049513958332925136,0.23341853257794298
-12.63000000000445,0.07821361239491686,0.03303613962436988,0.04960357238475237,0.2335978427382539
-12.620000000004453,0.07827410566346593,0.03309918846881576,0.04969334014713667,0.23377742452439776
-12.610000000004455,0.07833469148289396,0.03316235351410953,0.049783261853015535,0.23395727854484605
-12.600000000004457,0.07839537006363528,0.033225634958648956,0.04987333773556785,0.2341374054098626
-12.590000000004459,0.0784561416160674,0.03328903300111017,0.04996356802821383,0.23431780573150895
-12.58000000000446,0.07851700635243297,0.033352547840447985,0.050053952964614734,0.2344984801236567
-12.570000000004462,0.07857796448327647,0.03341617967589595,0.05014449277867278,0.23467942920196982
-12.560000000004464,0.07863901622194902,0.03347992870696653,0.05023518770453087,0.23486065358394548
-12.550000000004466,0.07870016178188166,0.033543795133451244,0.05032603797657247,0.23504215388890337
-12.540000000004468,0.07876140137680565,0.03360777915542084,0.05041704382942142,0.2352239307379893
-12.53000000000447,0.0788227352214399,0.03367188097322543,0.05050820549794171,0.2354059847541876
-12.520000000004472,0.07888416353061167,0.03373610078749465,0.0505995232172373,0.23558831656232648
-12.510000000004474,0.07894568652034906,0.03380043879913775,0.050690997222651926,0.2357709267890833
-12.500000000004476,0.07900730440695192,0.03386489520934382,0.05078262774976896,0.23595381606299703
-12.490000000004478,0.07906901740792271,0.033929470219581905,0.05087441503441111,0.23613698501446656
-12.48000000000448,0.07913082574087582,0.03399416403160114,0.0509663593126403,0.23632043427576122
-12.470000000004482,0.07919272962462998,0.03405897684743085,0.05105846082075744,0.23650416448103329
-12.460000000004484,0.07925472927739996,0.034123908869380805,0.0511507197953022,0.23668817626631267
-12.450000000004486,0.07931682491949132,0.03418896030004125,0.051243136473052876,0.2368724702695264
-12.440000000004488,0.07937901677154358,0.034254131342283126,0.0513357110910261,0.23705704713049336
-12.43000000000449,0.079441305054468,0.034319422199258105,0.05142844388647666,0.23724190749094554
-12.420000000004492,0.07950368999023638,0.03438483307439886,0.05152133509689728,0.23742705199452807
-12.410000000004494,0.07956617180111358,0.0344503641714191,0.05161438496001845,0.23761248128679036
-12.400000000004496,0.07962875070987074,0.03451601569431375,0.05170759371380814,0.2377981960152269
-12.390000000004498,0.07969142694066811,0.03458178784735909,0.051800961596471615,0.23798419682925243
-12.3800000000045,0.07975420071817574,0.034647680835112826,0.05189448884645124,0.23817048438023214
-12.370000000004502,0.07981707226736923,0.034713694862414324,0.05198817570242617,0.23835705932146922
-12.360000000004504,0.07988004181428998,0.034779830134384654,0.05208202240331223,0.23854392230823152
-12.350000000004506,0.07994310958511264,0.034846086856426775,0.05217602918826163,0.23873107399774085
-12.340000000004508,0.08000627580726238,0.03491246523422561,0.052270196296662706,0.23891851504919082
-12.33000000000451,0.08006954070846461,0.034978965473748215,0.05236452396813976,0.23910624612375564
-12.320000000004512,0.08013290451770949,0.03504558778124392,0.052459012442552765,0.23929426788458308
-12.310000000004514,0.08019636746447212,0.03511233236324443,0.052553661959997146,0.23948258099682818
-12.300000000004516,0.08025992977808194,0.0351791994265639,0.05264847276080356,0.23967118612762484
-12.290000000004518,0.0803235916894316,0.03524618917829915,0.05274344508553762,0.23986008394613023
-12.28000000000452,0.08038735343030545,0.03531330182582973,0.05283857917499965,0.24004927512350527
-12.270000000004522,0.080451215232479,0.035380537576818076,0.05293387527022449,0.2402387603329359
-12.260000000004524,0.0805151773291577,0.035447896639209574,0.05302933361248118,0.24042854024963134
-12.250000000004526,0.08057923995390759,0.03551537922123273,0.05312495444327276,0.24061861555084363
-12.240000000004528,0.08064340334064646,0.03558298553139928,0.053220738004335966,0.24080898691586228
-12.23000000000453,0.08070766772438276,0.0356507157785043,0.053316684537641025,0.24099965502602494
-12.220000000004532,0.08077203334118721,0.035718570171626274,0.05341279428539137,0.24119062056474228
-12.210000000004534,0.08083650042731882,0.0357865489201273,0.05350906749002337,0.2413818842174713
-12.200000000004536,0.08090106922032625,0.035854652233653146,0.0536055043942061,0.24157344667176162
-12.190000000004538,0.08096573995722522,0.03592288032213335,0.05370210524084103,0.24176530861722867
-12.18000000000454,0.08103051287717555,0.035991233395781384,0.05379887027306178,0.24195747074558582
-12.170000000004542,0.08109538821973317,0.036059711665094675,0.05389579973423388,0.2421499337506443
-12.160000000004544,0.08116036622483414,0.036128315340854804,0.053992893867954445,0.242342698328315
-12.150000000004546,0.0812254471331606,0.036197044634127575,0.054090152918051894,0.24253576517662623
-12.140000000004548,0.08129063118702007,0.036265899756263126,0.05418757712858575,0.24272913499572724
-12.13000000000455,0.08135591862787628,0.03633488091889599,0.05428516674384628,0.24292280848789005
-12.120000000004552,0.0814213096990013,0.03640398833394527,0.05438292200835424,0.24311678635752543
-12.110000000004554,0.08148680464460156,0.036473222213614695,0.054480843166860596,0.2433110693111935
-12.100000000004556,0.08155240370910732,0.03654258277039276,0.054578930464346226,0.24350565805760382
-12.090000000004558,0.08161810713824202,0.03661207021705272,0.05467718414602165,0.24370055330762774
-12.08000000000456,0.08168391517724771,0.03668168476665283,0.05477560445732668,0.24389575577429667
-12.070000000004562,0.08174982807373254,0.03675142663253637,0.054874191643930245,0.24409126617283583
-12.060000000004564,0.08181584607499381,0.03682129602833173,0.05497294595172995,0.24428708522063403
-12.050000000004566,0.08188196942982451,0.0368912931679525,0.055071867626851845,0.24448321363729697
-12.040000000004568,0.0819481983875896,0.03696141826559762,0.05517095691565013,0.24467965214461707
-12.03000000000457,0.0820145331974178,0.03703167153575142,0.05527021406470686,0.24487640146659295
-12.020000000004572,0.08208097411075421,0.03710205319318371,0.05536963932083158,0.24507346232945082
-12.010000000004574,0.08214752137898351,0.037172563452949905,0.05546923293106107,0.24527083546164263
-12.000000000004576,0.082214175254256,0.03724320253039107,0.055568995142659006,0.2454685215938497
-11.990000000004578,0.08228093598986597,0.03731397064113401,0.05566892620311565,0.24566652145900214
-11.98000000000458,0.08234780384040441,0.03738486800109142,0.05576902636014755,0.24586483579228435
-11.970000000004582,0.08241477905921535,0.037455894826461895,0.05586929586169718,0.24606346533112067
-11.960000000004584,0.08248186190264484,0.03752705133373,0.05596973495593266,0.24626241081523403
-11.950000000004586,0.08254905262666767,0.03759833773966643,0.05607034389124738,0.2464616729866016
-11.940000000004588,0.08261635148873658,0.03766975426132803,0.056171122916259766,0.24666125258949734
-11.93000000000459,0.08268375874676437,0.03774130111605791,0.056272072279812804,0.2468611503704885
-11.920000000004592,0.08275127465913101,0.03781297852148544,0.056373192230973854,0.24706136707844628
-11.910000000004594,0.08281889948555943,0.037884786695526446,0.05647448301903421,0.24726190346454402
-11.900000000004596,0.08288663348621661,0.037956725856383204,0.05657594489350883,0.24746276028229452
-11.890000000004598,0.08295447692264091,0.03802879622254453,0.05667757810413595,0.24766393828752165
-11.8800000000046,0.083022430056646,0.03810099801278582,0.05677938290087674,0.24786543823840113
-11.870000000004602,0.08309049315140804,0.0381733314461692,0.056881359533914995,0.24806726089544817
-11.860000000004604,0.08315866646972836,0.03824579674204353,0.05698350825365676,0.248269407021537
-11.850000000004606,0.08322695027677085,0.03831839412004448,0.057085829310729974,0.24847187738190257
-11.840000000004608,0.08329534483753065,0.03839112380009459,0.05718832295598415,0.24867467274416555
-11.83000000000461,0.08336385041849503,0.03846398600240337,0.05729098944048995,0.24887779387832154
-11.820000000004612,0.08343246728668596,0.03853698094746731,0.0573938290155389,0.24908124155675893
-11.810000000004614,0.08350119570960501,0.03861010885607001,0.05749684193264296,0.24928501655426416
-11.800000000004616,0.08357003595612156,0.038683369949282176,0.05760002844353425,0.24948911964804132
-11.790000000004618,0.08363898829579242,0.03875676444846166,0.057703388800164575,0.24969355161771567
-11.78000000000462,0.0837080529988512,0.03883029257525362,0.05780692325470513,0.24989831324533185
-11.770000000004622,0.08377723033691176,0.03890395455159047,0.05791063205954607,0.2501034053153841
-11.760000000004624,0.08384652058210129,0.038977750599692024,0.05801451546729622,0.2503088286148092
-11.750000000004626,0.0839159240070746,0.039051680942065424,0.058118573730782594,0.25051458393299875
-11.740000000004628,0.08398544088586668,0.039125745801505324,0.0582228071030501,0.25072067206181003
-11.73000000000463,0.08405507149304547,0.039199945401093866,0.058327215837361064,0.2509270937955872
-11.720000000004632,0.08412481610456268,0.039274279964200756,0.05843180018719495,0.25113384993114707
-11.710000000004634,0.0841946749970841,0.039348749714483246,0.0585365604062479,0.2513409412678147
-11.700000000004636,0.08426464844713877,0.03942335487588628,0.0586414967484323,0.2515483686074038
-11.690000000004638,0.0843347367334939,0.03949809567264249,0.05874660946787657,0.2517561327542559
-11.68000000000464,0.0844049401354745,0.039572972329272205,0.05885189881892453,0.25196423451522776
-11.670000000004642,0.08447525893294916,0.039647985070583515,0.05895736505613515,0.25217267469971993
-11.660000000004644,0.0845456934072093,0.039723134121672325,0.05906300843428208,0.2523814541196714
